"COD_UBIC_C,N,11,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","DESC_UBIC_,C,100","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
390,137,8493,3,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,137,8494,7,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,L6,8594,1,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,125,8646,3,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,125,8648,2,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,133,8655,5,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,133,8657,3,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,133,8658,4,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,137,8660,2,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,137,8661,3,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,L38,8766,1,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,124 SD,8784,2,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,L7,8788,1,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
390,L7,8790,1,TERMINAL CERRO,1725,7008,568534.806956427,6140747.54654683
391,141,833,2,SAN JOSEConvenci??n,6300,3852,573368.28179839,6136945.84567967
391,144,883,2,SAN JOSEConvenci??n,6300,3852,573368.28179839,6136945.84567967
391,144,3225,2,SAN JOSEConvenci??n,6300,3852,573368.28179839,6136945.84567967
391,141,4029,3,SAN JOSEConvenci??n,6300,3852,573368.28179839,6136945.84567967
391,141,7685,2,SAN JOSEConvenci??n,6300,3852,573368.28179839,6136945.84567967
393,456,4199,4,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
393,456,4587,2,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
393,396,4702,2,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
393,130,4748,2,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
393,130,4754,2,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
393,130,8805,4,MERCEDES/Convenci??n,4404,3852,573342.589947174,6137261.5512635
473,21,1802,6,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4418,2,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4419,6,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4420,3,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4421,6,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4422,2,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,21,4423,8,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
473,427,8532,10,FACULTAD CIENCIAS,4302,3456,580508.837568512,6139773.67802675
483,L12,4893,3,FORTALEZA DEL CERRO,3372,4989,567774.436817634,6139289.63811416
488,104,366,10,GEANT,50036,52247,589325.871356799,6141528.00507221
488,104,370,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,372,14,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,395,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,1786,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,1801,14,GEANT,50036,52247,589325.871356799,6141528.00507221
488,306,3797,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,306,3800,16,GEANT,50036,52247,589325.871356799,6141528.00507221
488,306,3801,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,306,3802,16,GEANT,50036,52247,589325.871356799,6141528.00507221
488,306,3803,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,D11,3923,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,D11,3924,8,GEANT,50036,52247,589325.871356799,6141528.00507221
488,104,4067,11,GEANT,50036,52247,589325.871356799,6141528.00507221
488,104,4068,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,4071,13,GEANT,50036,52247,589325.871356799,6141528.00507221
488,105,4072,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4420,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4421,8,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4424,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4425,9,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4426,1,GEANT,50036,52247,589325.871356799,6141528.00507221
488,21,4427,7,GEANT,50036,52247,589325.871356799,6141528.00507221
491,104,3060,10,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
491,104,3061,1,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
491,142,3700,7,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
491,104,4069,11,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
491,104,4070,1,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
491,142,7899,1,RBLA COSTANERA/Ancap,51356,50766,591664.789576458,6141936.98505293
506,180,1766,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,180,1767,6,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,103,2390,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,103,2391,10,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,60,2392,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,60,2393,8,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,117,2778,4,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,117,2779,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,103,2921,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,103,2922,11,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D8,3920,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D11,3923,6,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D11,3924,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D8,3931,8,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,137,3978,8,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,137,4026,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,141,4028,6,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,102,4053,7,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,103,4066,12,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,104,4068,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,104,4070,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,105,4072,11,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,106,4073,10,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,112,4081,12,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,62,4301,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,62,4302,4,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,21,4422,7,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,21,4423,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,21,4424,7,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,21,4425,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,187,4473,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,187,4474,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D10,4542,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D10,4543,6,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D9,4545,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,D9,4546,6,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,111,4588,12,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,330,4671,8,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,187,4830,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,187,4831,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,188,4834,8,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,188,4835,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,CE2,4916,4,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,CE2,4917,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,DE1,8313,9,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,CE1,8315,3,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,CE1,8316,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
506,DE1,8317,1,C. VIEJA,1986,5997,573088.091092157,6137178.82072314
507,109,461,13,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,469,3,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,2086,13,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,2214,3,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4208,2,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4209,13,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4230,2,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4231,13,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,D9,4545,8,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,D9,4546,1,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4922,3,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
507,109,4923,13,P CARRASCOMonterrey,53719,51327,586995.683944624,6142239.58325932
509,103,340,11,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
509,103,343,1,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
509,103,3725,10,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
509,103,4065,16,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
509,103,4066,1,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
509,103,8862,11,LOS AROMOS,52512,51827,589280.787265831,6152136.99093239
510,L13,1758,4,TOLEDO/Ruta 6,53105,51806,582932.7809402,6155730.42865062
510,L13,1759,1,TOLEDO/Ruta 6,53105,51806,582932.7809402,6155730.42865062
511,150,4619,1,LA PILARICA,6098,2315,571759.783725493,6155325.00082985
511,150,4620,11,LA PILARICA,6098,2315,571759.783725493,6155325.00082985
513,L1,2352,4,L B BERRES/Cno Gori,3103,831,561688.688977408,6147807.33815854
513,L1,2379,2,L B BERRES/Cno Gori,3103,831,561688.688977408,6147807.33815854
522,109,461,14,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
522,109,469,2,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
522,109,2086,14,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
522,109,2214,2,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
522,109,4922,2,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
522,109,4923,14,PSO CARRASCOAv Plya,53719,50035,587838.349760276,6142879.15127225
524,127,3972,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,3973,9,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,3974,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,3975,9,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,494,4414,11,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,494,4415,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,494,4466,12,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,494,4468,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,4652,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,4653,8,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,4654,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,4655,8,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,8649,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
524,127,8650,1,DELTA DEL TIGRE,60405,60314,557735.205584,6153185.42391609
526,316,1762,3,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,182,3238,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,186,3311,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,192,3726,5,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,300,3732,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,185,3794,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,185,3796,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,185,4267,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,186,4319,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,115,4413,3,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,404,4928,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,404,4930,6,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,181,7602,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,181,7603,1,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,316,8196,3,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,300,8385,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,300,8386,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,71,8387,5,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,182,8388,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,183,8389,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,183,8390,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,71,8397,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,300,8398,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,300,8399,7,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,182,8400,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,328,8550,4,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
526,192,8682,5,8 DE OCTL A Herrera,3348,7656,577458.376081408,6139715.69718886
527,112,591,11,PORTONES,3564,1059,583733.239406592,6139516.57661645
527,112,4083,12,PORTONES,3564,1059,583733.239406592,6139516.57661645
527,112,4253,5,PORTONES,3564,1059,583733.239406592,6139516.57661645
527,112,4789,11,PORTONES,3564,1059,583733.239406592,6139516.57661645
527,112,7921,7,PORTONES,3564,1059,583733.239406592,6139516.57661645
527,112,8009,4,PORTONES,3564,1059,583733.239406592,6139516.57661645
528,195,1434,6,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,195,2999,4,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,174,3729,6,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,3926,9,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,3928,9,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,3991,8,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,3996,8,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,4626,6,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,158,4628,7,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,538,8200,5,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,538,8202,5,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,174,8707,4,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,174,8708,6,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,174,8709,5,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
528,174,8710,6,CEMENTERIO DEL NORTE,1179,7482,575343.81056,6143523.89632
530,148,3976,6,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,3980,8,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,147,4030,6,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4032,3,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4044,5,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4046,7,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4590,5,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4616,3,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,4633,6,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,147,4643,6,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,7805,5,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,148,7829,3,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
530,183,8401,2,PARQUE POSADAS,6672,3348,573459.636319581,6142419.33683364
531,DE1,8313,5,POCITOSL A Herrera,3348,5424,578983.8409728,6136615.6040192
531,DE1,8317,6,POCITOSL A Herrera,3348,5424,578983.8409728,6136615.6040192
531,DE1,8320,5,POCITOSL A Herrera,3348,5424,578983.8409728,6136615.6040192
531,DE1,8321,5,POCITOSL A Herrera,3348,5424,578983.8409728,6136615.6040192
532,112,593,2,PTA GORDASiria,6588,6321,585329.80496684,6137876.38601759
532,112,4081,2,PTA GORDASiria,6588,6321,585329.80496684,6137876.38601759
532,142,7898,2,PTA GORDASiria,6588,6321,585329.80496684,6137876.38601759
532,112,7920,2,PTA GORDASiria,6588,6321,585329.80496684,6137876.38601759
532,112,8008,2,PTA GORDASiria,6588,6321,585329.80496684,6137876.38601759
537,522,183,7,SAYAGO NORTE/Lecocq,5995,5523,570541.761422592,6145724.30783539
537,522,184,1,SAYAGO NORTE/Lecocq,5995,5523,570541.761422592,6145724.30783539
537,522,3722,6,SAYAGO NORTE/Lecocq,5995,5523,570541.761422592,6145724.30783539
540,100,237,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,340,5,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,110,498,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,2390,7,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,102,3666,4,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,102,3667,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,102,3668,4,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,102,3669,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,3725,4,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,4065,10,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,106,4074,7,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,115,4413,4,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,111,4589,9,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,4821,5,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,112,8008,7,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,111,8079,3,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,8208,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,111,8395,7,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,110,8674,8,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
540,103,8862,5,8 OCT/Villademoros,7656,7308,579164.776087682,6141810.70350765
541,142,3701,6,PUNTA GORDA,6312,6610,584679.315809367,6138447.86010509
541,142,7898,1,PUNTA GORDA,6312,6610,584679.315809367,6138447.86010509
5274,G8,8270,2,ESCUELA ROGER BALET,67,4107,570914.764930592,6152187.72346158
5274,G8,8271,3,ESCUELA ROGER BALET,67,4107,570914.764930592,6152187.72346158
5506,D11,3924,2,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,158,3926,2,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,158,3928,2,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,D5,3937,2,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,133,3970,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,127,3973,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,127,3975,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,148,3977,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,137,3979,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,148,3981,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,127,3983,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,127,3985,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,156,3987,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,133,3989,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,158,3991,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,137,3992,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,133,3994,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,158,3996,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,133,3997,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,133,4000,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,169,4002,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,169,4004,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,505,4006,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,137,4027,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,141,4029,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,147,4031,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,148,4033,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,148,4045,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,102,4054,1,ADUANA,2280,7362,571865.1126272,6136757.393408
5506,103,4065,1,ADUANA,2280,7362,571865.1126272,6136757.393408
